"ServerName","DriveName","DiskSize","FreeSpace","VMName","State","SnapshotName","SnapshotTYpe"
"SHEP-HVS-007","D:","6704.87","1325.05",,,,
,,,,"SHEP-APP-012","Running",,
,,,,"SHEP-APP-013","Running",,
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 1f018352-45c0-46de-8038-1b7302872376","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - ad83515b-ebf8-422f-8cd7-685b40cd0b1a","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 0bcd8d18-ead9-457c-9422-1b7689df1b4a","Standard"
,,,,"SHEP-APP-017","Running",,
,,,,"SHEP-EXCH-001","Running",,
"SHEP-HVS-007",,,,,,"SHEP-EXCH-001 - (3/16/2021 - 10:19:39 AM)","Standard"
"SHEP-HVS-007",,,,,,"SHEP-EXCH-001 - (3/17/2021 - 8:56:37 AM)","Standard"
,,,,"SHEP-HDC-001","Off",,
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 3bf74259-dd79-41e6-bb95-53cccee72cf4","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - e7ca3ffc-1d3d-4d8c-8ca9-7795c341c0cb","Standard"
,,,,"SHEP-MEM-001","Running",,
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 16a38191-9720-4633-ad2e-3c9e6129c57b","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 6fbcfe23-ad02-464e-a203-d9b7be0e0f78","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 5f13747d-ec1f-46b6-b122-454dfe5fcef9","Standard"
,,,,"SHEP-RDG-001","Off",,
,,,,"SHEP-SP-001","Running",,
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - e24864da-1894-4221-b1fb-5e81a1028129","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - cbee5465-3ff7-4414-980d-73582c0e6151","Standard"
,,,,"SHEP-THDC-003","Off",,
,,,,"SHEP-TSE-004","Running",,
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 38b62b86-c2be-42a3-a517-873701e6006f","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - cf6227f4-776e-46ea-ba42-905441ace618","Standard"
"SHEP-HVS-007",,,,,,"Rolling Checkpoint - 10a1eff4-0f52-4db4-bebb-4a34bfa6d0e4","Standard"
,,,,"SHEP-TSE-005","Off",,
,,,,"SHEP-TSE-006","Running",,
"SHEP-HVS-006","C:","1116.7","875.54",,,,
"SHEP-HVS-006","D:","6704.87","2998.29",,,,
,,,,"SHEP-APP-015","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - b3508fbc-4039-4b93-a0f0-45f4e17d0c95","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 49cf9fca-bfec-46e5-9c03-38a977089b98","Standard"
,,,,"SHEP-APP-016","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 5e4b0707-59e0-49ff-8be6-502367291aad","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 920f4b8c-b412-4d7a-a2f7-96f7871e0aef","Standard"
,,,,"SHEP-FS-001","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 83a96a06-66e0-44a4-ad6e-a2935264a259","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 54b4f459-d4e6-4c50-8c56-1192fd2586ee","Standard"
,,,,"SHEP-HDC-001","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 8715f965-599b-4def-92fa-e4e0c1593a83","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - b4af5ff1-bc09-4700-832c-71bb52fd6a46","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 0198cdfb-9e15-4165-b26b-d4c99ae302cf","Standard"
,,,,"SHEP-RDG-001","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - b910a575-b919-45ec-994d-b8cfceb148b2","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 7befbdae-9453-4e98-ae84-316080afec26","Standard"
,,,,"SHEP-TSE-003","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - f5ea942a-e918-485c-af8e-3a65a3c5164b","Standard"
,,,,"SHEP-TSE-005","Running",,
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - fe3fb08a-5d9c-4e56-8aad-98a882d7574b","Standard"
"SHEP-HVS-006",,,,,,"Rolling Checkpoint - 6b37ef3a-582a-457b-8412-5f7217f48a12","Standard"
"SHEP-HVS-008","C:","464.7","454.74",,,,
"SHEP-HVS-008","D:","930.37","725.74",,,,
,,,,"SHEP-APP-001","Running",,
"SHEP-HVS-008",,,,,,"Rolling Checkpoint - 14e36ba9-007f-4f93-8e97-ea641c8b187a","Standard"
"SHEP-HVS-008",,,,,,"Rolling Checkpoint - d529fd63-b3fc-48fe-b408-9c4e52637b76","Standard"
"SHEP-HVS-008",,,,,,"Rolling Checkpoint - 7aec5fe4-3ef4-4e51-8923-b4cf168639c0","Standard"
,,,,"SHEP-HDC-004","Running",,
"SHEP-HVS-008",,,,,,"Rolling Checkpoint - 705a3ea8-52a8-4c7f-8880-f6db0cab3716","Standard"
"SHEP-HVS-008",,,,,,"Rolling Checkpoint - 71be4c7d-dcf5-4aff-b900-295da029464b","Standard"
"SHEP-HVS-008",,,,,,"Rolling Checkpoint - a5aa7f85-ae5e-493f-8d1d-f493bc4f6ce5","Standard"
"TOO-HVS-001","C:","135.78","112.63",,,,
"TOO-HVS-001","D:","1116.69","198.73",,,,
,,,,"TOO-APP-001","Off",,
,,,,"TOO-APP-002","Off",,
,,,,"TOO-SRV-002","Running",,
"TOO-HVS-001",,,,,,"Rolling Checkpoint - eed26427-a926-4e63-be6d-4109696ac7ab","Standard"
,,,,"TOO-TEMP","Off",,
,,,,"TOO-TSE-001","Running",,
"TOO-HVS-001",,,,,,"Rolling Checkpoint - d7cef7c7-1ee0-4d39-ada5-3297fe93c2e6","Standard"
"WPC-HVS-001","C:","930.45","729.63",,,,
"WPC-HVS-001","D:","1861.87","767.03",,,,
,,,,"WPC-FS-001","Running",,
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 080297ec-8d34-42ac-b121-572aa9d5ee12","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - c95c754c-a7b1-4769-8fe5-3151a8bb19ab","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 6a876958-1848-4554-8eee-683bd984bf00","Standard"
,,,,"WPC-HDC-001","Running",,
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 71bc2555-3c9a-4def-aca4-c5112caf5a07","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 628f406f-496e-4ee4-a551-1b6b35d720d6","Standard"
"WPC-HVS-001",,,,,,"Rolling Checkpoint - 0635eb65-95a9-47ba-81a4-1cf3edd094af","Standard"
,,,,"WPC-SRV-001","Running",,
