2021/11/04 11:38:16 [1692] opening tcp connection to 10.0.7.81 port 873
2021/11/04 11:38:16 [1692] building file list
2021/11/04 11:38:17 [1692] <f+++++++++             544  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/pre-receive.sample
2021/11/04 11:38:17 [1692] <f+++++++++            1492  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/prepare-commit-msg.sample
2021/11/04 11:38:17 [1692] <f+++++++++            3610  2018/07/04-09:47:57 send       Scripts/Powershell/.git/hooks/update.sample
2021/11/04 11:38:17 [1692] cd+++++++++               0  2018/07/04-09:47:57 send       Scripts/Powershell/.git/info/
2021/11/04 11:38:17 [1692] <f+++++++++             240  2018/07/04-09:47:57 send       Scripts/Powershell/.git/info/exclude
2021/11/04 11:38:17 [1692] cd+++++++++               0  2018/07/04-09:47:58 send       Scripts/Powershell/.git/logs/
2021/11/04 11:38:17 [1692] <f+++++++++           12208  2021/10/21-16:29:31 send       Scripts/Powershell/.git/logs/HEAD
2021/11/04 11:38:18 [1692] cd+++++++++               0  2018/07/04-09:54:38 send       Scripts/Powershell/.git/logs/refs/
2021/11/04 11:38:18 [1692] cd+++++++++               0  2019/01/10-15:20:12 send       Scripts/Powershell/.git/logs/refs/heads/
2021/11/04 11:38:18 [1692] <f+++++++++           11320  2021/10/21-16:29:31 send       Scripts/Powershell/.git/logs/refs/heads/PSTBackup-001
2021/11/04 11:38:18 [1692] <f+++++++++             188  2018/07/04-09:47:58 send       Scripts/Powershell/.git/logs/refs/heads/master
2021/11/04 11:38:18 [1692] cd+++++++++               0  2018/07/04-09:54:38 send       Scripts/Powershell/.git/logs/refs/remotes/
2021/11/04 11:38:18 [1692] cd+++++++++               0  2019/01/10-14:58:16 send       Scripts/Powershell/.git/logs/refs/remotes/origin/
2021/11/04 11:38:18 [1692] <f+++++++++             170  2019/01/10-14:58:16 send       Scripts/Powershell/.git/logs/refs/remotes/origin/BackupServerCleanup
2021/11/04 11:38:18 [1692] <f+++++++++            7712  2021/10/21-16:29:41 send       Scripts/Powershell/.git/logs/refs/remotes/origin/PSTBackup-001
2021/11/04 11:38:18 [1692] cd+++++++++               0  2021/11/04-11:18:09 send       Scripts/Powershell/.git/objects/
2021/11/04 11:38:18 [1692] cd+++++++++               0  2021/10/19-16:51:43 send       Scripts/Powershell/.git/objects/00/
2021/11/04 11:38:18 [1692] <f+++++++++             449  2021/10/19-16:51:43 send       Scripts/Powershell/.git/objects/00/18b1fd5bcd6c4c4a737f9b230a3eff3b925686
2021/11/04 11:38:18 [1692] <f+++++++++             403  2021/10/19-16:51:39 send       Scripts/Powershell/.git/objects/00/41679c3577e13e4f47a323884f60d2e1af5951
2021/11/04 11:38:18 [1692] <f+++++++++             389  2021/10/19-16:51:38 send       Scripts/Powershell/.git/objects/00/4a3e856aaf4bc6a094cdc8cd4289ab511045a7
2021/11/04 11:38:18 [1692] cd+++++++++               0  2021/10/19-16:51:46 send       Scripts/Powershell/.git/objects/01/
2021/11/04 11:38:18 [1692] <f+++++++++             581  2021/10/19-16:51:40 send       Scripts/Powershell/.git/objects/01/82baf5adb1dfc9608f11e6c5463932e9bf7bcd
2021/11/04 11:38:18 [1692] <f+++++++++             549  2021/10/19-16:51:41 send       Scripts/Powershell/.git/objects/01/aa90dd1b52a14c4cb84f8363af718fd2a548ac
2021/11/04 11:38:18 [1692] <f+++++++++             144  2018/07/04-09:47:58 send       Scripts/Powershell/.git/objects/01/c05528741534b2672f8dd2377140589930eedd
2021/11/04 11:38:18 [1692] <f+++++++++             475  2021/10/19-16:51:46 send       Scripts/Powershell/.git/objects/01/c10cdcdc4e14d9f148243c6b21da1ed35d9b03
2021/11/04 11:38:18 [1692] <f+++++++++             481  2021/10/19-16:51:39 send       Scripts/Powershell/.git/objects/01/ed6128dbb5d605da0e18e8a5a8ddde4d38dea0
2021/11/04 11:38:18 [1692] cd+++++++++               0  2021/10/19-16:51:44 send       Scripts/Powershell/.git/objects/02/
2021/11/04 11:38:18 [1692] <f+++++++++             474  2021/10/19-16:51:39 send       Scripts/Powershell/.git/objects/02/3fd0247c7c1a2eef7621def227e1ba3e5f2ce6
2021/11/04 11:38:18 [1692] <f+++++++++            1058  2020/05/12-16:23:01 send       Scripts/Powershell/.git/objects/02/a36cb1aa7562bc91b2c4dd7cabd3932bfa194d
2021/11/04 11:38:18 [1692] <f+++++++++             507  2021/10/19-16:51:44 send       Scripts/Powershell/.git/objects/02/c3b9c8f74a79da3ec6a85e8c0bb5476c758f15
2021/11/04 11:38:18 [1692] <f+++++++++             252  2021/10/19-16:51:42 send       Scripts/Powershell/.git/objects/02/cbda3d1e183dd7c1a5ea1158d86160e5854b2e
2021/11/04 11:38:18 [1692] <f+++++++++             470  2021/03/05-16:43:30 send       Scripts/Powershell/.git/objects/02/d1b11eaeeb20da330cf56fe71041d54f06d213
2021/11/04 11:38:18 [1692] cd+++++++++               0  2021/10/19-16:51:48 send       Scripts/Powershell/.git/objects/03/
2021/11/04 11:38:18 [1692] <f+++++++++             488  2021/10/19-16:51:38 send       Scripts/Powershell/.git/objects/03/36cc29ad77533845c9112c097cef7a76d96c5d
2021/11/04 11:38:18 [1692] <f+++++++++            3127  2020/05/04-15:19:30 send       Scripts/Powershell/.git/objects/03/3a0d59cf252f06f279db5623fdc26ddbb166a1
2021/11/04 11:38:18 [1692] <f+++++++++             642  2021/10/19-16:51:38 send       Scripts/Powershell/.git/objects/03/5fe955045a780ddff35f8d387be8e8b6a5db50
2021/11/04 11:38:18 [1692] <f+++++++++             176  2019/01/10-14:56:46 send       Scripts/Powershell/.git/objects/03/e3d00eeff3998dcefd6120a78aae58c8a94fd3
2021/11/04 11:38:18 [1692] <f+++++++++             334  2021/10/19-16:51:48 send       Scripts/Powershell/.git/objects/03/e496d7610010734e003b6e63ed5daa23bef2b7
2021/11/04 11:38:18 [1692] <f+++++++++             559  2021/10/19-16:51:39 send       Scripts/Powershell/.git/objects/03/fb5e836a9836d33982d3a0386aafdda1cf7904
2021/11/04 11:38:18 [1692] cd+++++++++               0  2021/10/19-16:51:44 send       Scripts/Powershell/.git/objects/04/
2021/11/04 11:38:18 [1692] <f+++++++++             549  2021/10/19-16:51:44 send       Scripts/Powershell/.git/objects/04/0c6d4791212fea3992252d48950a67269e5d3e
2021/11/04 11:38:18 [1692] <f+++++++++            1720  2021/03/05-16:43:28 send       Scripts/Powershell/.git/objects/04/5f4096ba31b1f76cfff4284b5a74d8c067c5da
2021/11/04 11:38:18 [1692] <f+++++++++             367  2021/10/19-16:51:40 send       Scripts/Powershell/.git/objects/04/6e651c0c5a35cbe2fb07a66cbc63929749a024
